Points,100m,110mH,200m,300m,400m,400mH,4x100m,4x200m,4x400m,600m,800m,1000m,1500m,Mile,2000m,2000m SC,3000m,3000m SC,2 Miles,5000m,10000m,10 km,15 km,10 Miles,20 km,HM,25 km,30 km,Marathon,100 km
958,12.17,14.48,24.82,40.00,56.52,1:02.22,48.40,1:42.22,3:52.34,1:34.35,2:11.99,2:51.63,4:32.61,4:53.23,6:13.71,6:58.60,9:45.74,10:59.05,10:29.86,16:51.12,35:34.45,35:54,54:47,58:58,1:13:58,1:18:10,1:34:21,1:55:26,2:48:31,7:48:12
957,,14.49,24.83,40.02,56.55,1:02.26,48.43,1:42.28,3:52.47,1:34.39,2:12.05,2:51.72,4:32.75,4:53.38,6:13.91,6:58.84,9:46.06,10:59.49,10:30.21,16:51.69,35:35.69,35:56,54:49,59:00,1:14:01,1:18:13,1:34:25,1:55:30,2:48:37,7:48:29
956,12.18,14.5,24.85,40.04,56.57,1:02.29,48.45,1:42.34,3:52.60,1:34.44,2:12.12,2:51.80,4:32.89,4:53.53,6:14.10,6:59.08,9:46.38,10:59.94,10:30.56,16:52.26,35:36.92,35:57,54:51,59:02,1:14:03,1:18:15,1:34:28,1:55:35,2:48:44,7:48:47
955,,,24.86,40.06,56.60,1:02.33,48.48,1:42.39,3:52.73,1:34.49,2:12.18,2:51.88,4:33.03,4:53.68,6:14.30,6:59.32,9:46.70,11:00.38,10:30.90,16:52.83,35:38.16,35:58,54:53,59:04,1:14:06,1:18:18,1:34:32,1:55:39,2:48:50,7:49:04
954,12.19,14.51,24.87,40.08,56.63,1:02.36,48.50,1:42.45,3:52.86,1:34.53,2:12.24,2:51.96,4:33.17,4:53.83,6:14.50,6:59.56,9:47.02,11:00.83,10:31.25,16:53.40,35:39.40,35:59,54:54,59:06,1:14:08,1:18:21,1:34:35,1:55:43,2:48:57,7:49:21
953,,14.52,24.88,40.10,56.66,1:02.40,48.53,1:42.51,3:52.99,1:34.58,2:12.30,2:52.05,4:33.31,4:53.98,6:14.69,6:59.80,9:47.34,11:01.27,10:31.60,16:53.97,35:40.63,36:01,54:56,59:08,1:14:11,1:18:24,1:34:38,1:55:48,2:49:04,7:49:38
952,12.2,14.53,24.89,40.12,56.69,1:02.43,48.56,1:42.57,3:53.12,1:34.63,2:12.36,2:52.13,4:33.45,4:54.13,6:14.89,7:00.04,9:47.66,11:01.72,10:31.95,16:54.54,35:41.87,36:02,54:58,59:10,1:14:13,1:18:26,1:34:42,1:55:52,2:49:10,7:49:56
951,,14.54,24.9,40.14,56.71,1:02.47,48.58,1:42.62,3:53.25,1:34.67,2:12.43,2:52.21,4:33.59,4:54.28,6:15.09,7:00.28,9:47.98,11:02.16,10:32.30,16:55.11,35:43.11,36:03,55:00,59:12,1:14:16,1:18:29,1:34:45,1:55:56,2:49:17,7:50:13
950,12.21,14.55,24.91,40.16,56.74,1:02.51,48.61,1:42.68,3:53.38,1:34.72,2:12.49,2:52.30,4:33.73,4:54.43,6:15.28,7:00.53,9:48.31,11:02.61,10:32.65,16:55.68,35:44.35,36:04,55:02,59:14,1:14:19,1:18:32,1:34:49,1:56:00,2:49:24,7:50:30
949,,,24.92,40.17,56.77,1:02.54,48.63,1:42.74,3:53.51,1:34.77,2:12.55,2:52.38,4:33.87,4:54.58,6:15.48,7:00.77,9:48.63,11:03.05,10:33.00,16:56.25,35:45.59,36:05,55:04,59:16,1:14:21,1:18:35,1:34:52,1:56:05,2:49:30,7:50:48
948,12.22,14.56,24.93,40.19,56.80,1:02.58,48.66,1:42.80,3:53.64,1:34.82,2:12.61,2:52.46,4:34.01,4:54.73,6:15.68,7:01.01,9:48.95,11:03.50,10:33.35,16:56.82,35:46.83,36:07,55:06,59:18,1:14:24,1:18:37,1:34:55,1:56:09,2:49:37,7:51:05
947,,14.57,24.94,40.21,56.83,1:02.61,48.69,1:42.85,3:53.77,1:34.86,2:12.67,2:52.54,4:34.15,4:54.89,6:15.88,7:01.25,9:49.27,11:03.95,10:33.70,16:57.39,35:48.07,36:08,55:08,59:20,1:14:26,1:18:40,1:34:59,1:56:13,2:49:44,7:51:23
946,12.23,14.58,24.95,40.23,56.85,1:02.65,48.71,1:42.91,3:53.90,1:34.91,2:12.73,2:52.63,4:34.29,4:55.04,6:16.07,7:01.50,9:49.60,11:04.39,10:34.05,16:57.96,35:49.31,36:09,55:10,59:22,1:14:29,1:18:43,1:35:02,1:56:18,2:49:50,7:51:40
945,,14.59,24.96,40.25,56.88,1:02.68,48.74,1:42.97,3:54.03,1:34.96,2:12.80,2:52.71,4:34.43,4:55.19,6:16.27,7:01.74,9:49.92,11:04.84,10:34.40,16:58.54,35:50.56,36:10,55:11,59:25,1:14:31,1:18:45,1:35:06,1:56:22,2:49:57,7:51:57
944,12.24,,24.98,40.27,56.91,1:02.72,48.76,1:43.03,3:54.16,1:35.00,2:12.86,2:52.79,4:34.58,4:55.34,6:16.47,7:01.98,9:50.24,11:05.29,10:34.75,16:59.11,35:51.80,36:12,55:13,59:27,1:14:34,1:18:48,1:35:09,1:56:26,2:50:04,7:52:15
943,12.25,14.6,24.99,40.29,56.94,1:02.75,48.79,1:43.08,3:54.29,1:35.05,2:12.92,2:52.88,4:34.72,4:55.49,6:16.67,7:02.22,9:50.56,11:05.74,10:35.10,16:59.68,35:53.04,36:13,55:15,59:29,1:14:37,1:18:51,1:35:12,1:56:31,2:50:10,7:52:32
942,,14.61,25.0,40.31,56.97,1:02.79,48.82,1:43.14,3:54.42,1:35.10,2:12.98,2:52.96,4:34.86,4:55.64,6:16.87,7:02.47,9:50.89,11:06.18,10:35.45,17:00.25,35:54.29,36:14,55:17,59:31,1:14:39,1:18:54,1:35:16,1:56:35,2:50:17,7:52:50
941,12.26,14.62,25.01,40.33,57.00,1:02.83,48.84,1:43.20,3:54.55,1:35.15,2:13.04,2:53.04,4:35.00,4:55.79,6:17.06,7:02.71,9:51.21,11:06.63,10:35.80,17:00.83,35:55.53,36:15,55:19,59:33,1:14:42,1:18:56,1:35:19,1:56:39,2:50:24,7:53:07
940,,14.63,25.02,40.35,57.02,1:02.86,48.87,1:43.26,3:54.68,1:35.19,2:13.11,2:53.13,4:35.14,4:55.94,6:17.26,7:02.95,9:51.53,11:07.08,10:36.15,17:01.40,35:56.78,36:17,55:21,59:35,1:14:44,1:18:59,1:35:23,1:56:43,2:50:30,7:53:24
939,12.27,,25.03,40.37,57.05,1:02.90,48.90,1:43.32,3:54.81,1:35.24,2:13.17,2:53.21,4:35.28,4:56.09,6:17.46,7:03.19,9:51.86,11:07.53,10:36.50,17:01.97,35:58.03,36:18,55:23,59:37,1:14:47,1:19:02,1:35:26,1:56:48,2:50:37,7:53:42
938,,14.64,25.04,40.39,57.08,1:02.93,48.92,1:43.37,3:54.94,1:35.29,2:13.23,2:53.29,4:35.42,4:56.24,6:17.66,7:03.44,9:52.18,11:07.98,10:36.85,17:02.55,35:59.27,36:19,55:25,59:39,1:14:50,1:19:05,1:35:29,1:56:52,2:50:44,7:53:59
937,12.28,14.65,25.05,40.41,57.11,1:02.97,48.95,1:43.43,3:55.07,1:35.33,2:13.29,2:53.38,4:35.56,4:56.39,6:17.86,7:03.68,9:52.51,11:08.43,10:37.20,17:03.12,36:00.52,36:20,55:27,59:41,1:14:52,1:19:07,1:35:33,1:56:56,2:50:50,7:54:17
936,,14.66,25.06,40.43,57.14,1:03.00,48.97,1:43.49,3:55.20,1:35.38,2:13.36,2:53.46,4:35.70,4:56.55,6:18.06,7:03.92,9:52.83,11:08.87,10:37.56,17:03.70,36:01.77,36:21,55:29,59:43,1:14:55,1:19:10,1:35:36,1:57:01,2:50:57,7:54:34
935,12.29,14.67,25.07,40.45,57.16,1:03.04,49.00,1:43.55,3:55.33,1:35.43,2:13.42,2:53.55,4:35.84,4:56.70,6:18.25,7:04.17,9:53.15,11:09.32,10:37.91,17:04.27,36:03.02,36:23,55:31,59:45,1:14:57,1:19:13,1:35:40,1:57:05,2:51:04,7:54:52
934,,14.68,25.08,40.47,57.19,1:03.08,49.03,1:43.60,3:55.46,1:35.48,2:13.48,2:53.63,4:35.98,4:56.85,6:18.45,7:04.41,9:53.48,11:09.77,10:38.26,17:04.85,36:04.27,36:24,55:32,59:47,1:15:00,1:19:16,1:35:43,1:57:09,2:51:11,7:55:09
933,12.3,,25.1,40.49,57.22,1:03.11,49.05,1:43.66,3:55.60,1:35.52,2:13.54,2:53.71,4:36.13,4:57.00,6:18.65,7:04.66,9:53.80,11:10.22,10:38.61,17:05.42,36:05.52,36:25,55:34,59:49,1:15:03,1:19:18,1:35:47,1:57:14,2:51:17,7:55:27
932,,14.69,25.11,40.51,57.25,1:03.15,49.08,1:43.72,3:55.73,1:35.57,2:13.61,2:53.80,4:36.27,4:57.15,6:18.85,7:04.90,9:54.13,11:10.67,10:38.97,17:06.00,36:06.77,36:26,55:36,59:51,1:15:05,1:19:21,1:35:50,1:57:18,2:51:24,7:55:44
931,12.31,14.7,25.12,40.53,57.28,1:03.18,49.10,1:43.78,3:55.86,1:35.62,2:13.67,2:53.88,4:36.41,4:57.30,6:19.05,7:05.14,9:54.45,11:11.12,10:39.32,17:06.58,36:08.02,36:28,55:38,59:53,1:15:08,1:19:24,1:35:53,1:57:22,2:51:31,7:56:02
930,,14.71,25.13,40.55,57.31,1:03.22,49.13,1:43.84,3:55.99,1:35.67,2:13.73,2:53.96,4:36.55,4:57.46,6:19.25,7:05.39,9:54.78,11:11.58,10:39.67,17:07.15,36:09.28,36:29,55:40,59:55,1:15:10,1:19:27,1:35:57,1:57:27,2:51:37,7:56:19
929,12.32,14.72,25.14,40.57,57.33,1:03.26,49.16,1:43.90,3:56.12,1:35.71,2:13.79,2:54.05,4:36.69,4:57.61,6:19.45,7:05.63,9:55.10,11:12.03,10:40.02,17:07.73,36:10.53,36:30,55:42,59:57,1:15:13,1:19:29,1:36:00,1:57:31,2:51:44,7:56:37
928,,14.73,25.15,40.58,57.36,1:03.29,49.18,1:43.95,3:56.25,1:35.76,2:13.86,2:54.13,4:36.83,4:57.76,6:19.65,7:05.88,9:55.43,11:12.48,10:40.38,17:08.31,36:11.79,36:31,55:44,1:00:00,1:15:16,1:19:32,1:36:04,1:57:35,2:51:51,7:56:54
927,12.33,,25.16,40.60,57.39,1:03.33,49.21,1:44.01,3:56.38,1:35.81,2:13.92,2:54.22,4:36.98,4:57.91,6:19.85,7:06.12,9:55.76,11:12.93,10:40.73,17:08.88,36:13.04,36:33,55:46,1:00:02,1:15:18,1:19:35,1:36:07,1:57:40,2:51:58,7:57:12
926,,14.74,25.17,40.62,57.42,1:03.36,49.24,1:44.07,3:56.51,1:35.86,2:13.98,2:54.30,4:37.12,4:58.06,6:20.05,7:06.37,9:56.08,11:13.38,10:41.09,17:09.46,36:14.30,36:34,55:48,1:00:04,1:15:21,1:19:38,1:36:11,1:57:44,2:52:04,7:57:30
925,12.34,14.75,25.18,40.64,57.45,1:03.40,49.26,1:44.13,3:56.65,1:35.90,2:14.04,2:54.38,4:37.26,4:58.22,6:20.25,7:06.61,9:56.41,11:13.83,10:41.44,17:10.04,36:15.55,36:35,55:50,1:00:06,1:15:23,1:19:41,1:36:14,1:57:49,2:52:11,7:57:47
924,,14.76,25.19,40.66,57.48,1:03.44,49.29,1:44.19,3:56.78,1:35.95,2:14.11,2:54.47,4:37.40,4:58.37,6:20.45,7:06.86,9:56.73,11:14.28,10:41.79,17:10.62,36:16.81,36:36,55:52,1:00:08,1:15:26,1:19:43,1:36:17,1:57:53,2:52:18,7:58:05
923,12.35,14.77,25.2,40.68,57.50,1:03.47,49.32,1:44.24,3:56.91,1:36.00,2:14.17,2:54.55,4:37.54,4:58.52,6:20.65,7:07.10,9:57.06,11:14.74,10:42.15,17:11.20,36:18.07,36:38,55:54,1:00:10,1:15:29,1:19:46,1:36:21,1:57:57,2:52:25,7:58:22
922,,,25.22,40.70,57.53,1:03.51,49.34,1:44.30,3:57.04,1:36.05,2:14.23,2:54.64,4:37.69,4:58.67,6:20.85,7:07.35,9:57.39,11:15.19,10:42.50,17:11.78,36:19.32,36:39,55:55,1:00:12,1:15:31,1:19:49,1:36:24,1:58:02,2:52:31,7:58:40
921,12.36,14.78,25.23,40.72,57.56,1:03.54,49.37,1:44.36,3:57.17,1:36.09,2:14.29,2:54.72,4:37.83,4:58.83,6:21.05,7:07.59,9:57.71,11:15.64,10:42.86,17:12.36,36:20.58,36:40,55:57,1:00:14,1:15:34,1:19:52,1:36:28,1:58:06,2:52:38,7:58:58
920,,14.79,25.24,40.74,57.59,1:03.58,49.39,1:44.42,3:57.30,1:36.14,2:14.36,2:54.81,4:37.97,4:58.98,6:21.25,7:07.84,9:58.04,11:16.09,10:43.21,17:12.94,36:21.84,36:41,55:59,1:00:16,1:15:37,1:19:54,1:36:31,1:58:10,2:52:45,7:59:15
919,12.37,14.8,25.25,40.76,57.62,1:03.62,49.42,1:44.48,3:57.44,1:36.19,2:14.42,2:54.89,4:38.11,4:59.13,6:21.45,7:08.09,9:58.37,11:16.55,10:43.57,17:13.52,36:23.10,36:43,56:01,1:00:18,1:15:39,1:19:57,1:36:35,1:58:15,2:52:52,7:59:33
918,12.38,14.81,25.26,40.78,57.65,1:03.65,49.45,1:44.54,3:57.57,1:36.24,2:14.48,2:54.97,4:38.26,4:59.28,6:21.65,7:08.33,9:58.70,11:17.00,10:43.92,17:14.10,36:24.36,36:44,56:03,1:00:20,1:15:42,1:20:00,1:36:38,1:58:19,2:52:58,7:59:51
917,,14.82,25.27,40.80,57.68,1:03.69,49.47,1:44.60,3:57.70,1:36.29,2:14.55,2:55.06,4:38.40,4:59.44,6:21.85,7:08.58,9:59.02,11:17.46,10:44.28,17:14.68,36:25.63,36:45,56:05,1:00:22,1:15:44,1:20:03,1:36:42,1:58:23,2:53:05,8:00:08
916,12.39,,25.28,40.82,57.70,1:03.72,49.50,1:44.65,3:57.83,1:36.33,2:14.61,2:55.14,4:38.54,4:59.59,6:22.05,7:08.82,9:59.35,11:17.91,10:44.63,17:15.26,36:26.89,36:46,56:07,1:00:24,1:15:47,1:20:05,1:36:45,1:58:28,2:53:12,8:00:26
915,,14.83,25.29,40.84,57.73,1:03.76,49.53,1:44.71,3:57.96,1:36.38,2:14.67,2:55.23,4:38.68,4:59.74,6:22.25,7:09.07,9:59.68,11:18.36,10:44.99,17:15.84,36:28.15,36:48,56:09,1:00:26,1:15:50,1:20:08,1:36:49,1:58:32,2:53:19,8:00:43
914,12.4,14.84,25.3,40.86,57.76,1:03.80,49.55,1:44.77,3:58.10,1:36.43,2:14.73,2:55.31,4:38.83,4:59.90,6:22.45,7:09.32,10:00.01,11:18.82,10:45.34,17:16.42,36:29.41,36:49,56:11,1:00:29,1:15:52,1:20:11,1:36:52,1:58:37,2:53:25,8:01:01
913,,14.85,25.32,40.88,57.79,1:03.83,49.58,1:44.83,3:58.23,1:36.48,2:14.80,2:55.40,4:38.97,5:00.05,6:22.65,7:09.56,10:00.34,11:19.27,10:45.70,17:17.00,36:30.68,36:50,56:13,1:00:31,1:15:55,1:20:14,1:36:55,1:58:41,2:53:32,8:01:19
912,12.41,14.86,25.33,40.90,57.82,1:03.87,49.61,1:44.89,3:58.36,1:36.52,2:14.86,2:55.48,4:39.11,5:00.20,6:22.86,7:09.81,10:00.66,11:19.73,10:46.06,17:17.59,36:31.94,36:51,56:15,1:00:33,1:15:58,1:20:17,1:36:59,1:58:45,2:53:39,8:01:37
911,,14.87,25.34,40.92,57.85,1:03.90,49.63,1:44.95,3:58.49,1:36.57,2:14.92,2:55.57,4:39.26,5:00.36,6:23.06,7:10.06,10:00.99,11:20.18,10:46.41,17:18.17,36:33.21,36:53,56:17,1:00:35,1:16:00,1:20:19,1:37:02,1:58:50,2:53:46,8:01:54
910,12.42,,25.35,40.94,57.88,1:03.94,49.66,1:45.01,3:58.63,1:36.62,2:14.99,2:55.65,4:39.40,5:00.51,6:23.26,7:10.30,10:01.32,11:20.64,10:46.77,17:18.75,36:34.48,36:54,56:19,1:00:37,1:16:03,1:20:22,1:37:06,1:58:54,2:53:53,8:02:12
909,,14.88,25.36,40.96,57.90,1:03.98,49.69,1:45.07,3:58.76,1:36.67,2:15.05,2:55.74,4:39.54,5:00.66,6:23.46,7:10.55,10:01.65,11:21.10,10:47.13,17:19.33,36:35.74,36:55,56:21,1:00:39,1:16:05,1:20:25,1:37:09,1:58:58,2:53:59,8:02:30
908,12.43,14.89,25.37,40.98,57.93,1:04.01,49.71,1:45.12,3:58.89,1:36.72,2:15.11,2:55.82,4:39.69,5:00.82,6:23.66,7:10.80,10:01.98,11:21.55,10:47.48,17:19.92,36:37.01,36:56,56:23,1:00:41,1:16:08,1:20:28,1:37:13,1:59:03,2:54:06,8:02:48
907,,14.9,25.38,41.00,57.96,1:04.05,49.74,1:45.18,3:59.02,1:36.77,2:15.18,2:55.91,4:39.83,5:00.97,6:23.86,7:11.05,10:02.31,11:22.01,10:47.84,17:20.50,36:38.28,36:58,56:24,1:00:43,1:16:11,1:20:31,1:37:16,1:59:07,2:54:13,8:03:05
906,12.44,14.91,25.39,41.02,57.99,1:04.09,49.77,1:45.24,3:59.16,1:36.81,2:15.24,2:55.99,4:39.97,5:01.13,6:24.06,7:11.29,10:02.64,11:22.46,10:48.20,17:21.09,36:39.55,36:59,56:26,1:00:45,1:16:13,1:20:33,1:37:20,1:59:12,2:54:20,8:03:23
905,,14.92,25.4,41.04,58.02,1:04.12,49.79,1:45.30,3:59.29,1:36.86,2:15.30,2:56.08,4:40.12,5:01.28,6:24.27,7:11.54,10:02.97,11:22.92,10:48.56,17:21.67,36:40.82,37:00,56:28,1:00:47,1:16:16,1:20:36,1:37:23,1:59:16,2:54:27,8:03:41
904,12.45,,25.41,41.06,58.05,1:04.16,49.82,1:45.36,3:59.42,1:36.91,2:15.37,2:56.16,4:40.26,5:01.43,6:24.47,7:11.79,10:03.30,11:23.38,10:48.92,17:22.26,36:42.09,37:01,56:30,1:00:49,1:16:19,1:20:39,1:37:27,1:59:20,2:54:33,8:03:59
903,,14.93,25.43,41.08,58.08,1:04.20,49.85,1:45.42,3:59.56,1:36.96,2:15.43,2:56.25,4:40.40,5:01.59,6:24.67,7:12.04,10:03.63,11:23.84,10:49.27,17:22.84,36:43.36,37:03,56:32,1:00:52,1:16:21,1:20:42,1:37:30,1:59:25,2:54:40,8:04:16
902,12.46,14.94,25.44,41.10,58.11,1:04.23,49.87,1:45.48,3:59.69,1:37.01,2:15.49,2:56.33,4:40.55,5:01.74,6:24.87,7:12.28,10:03.96,11:24.29,10:49.63,17:23.43,36:44.63,37:04,56:34,1:00:54,1:16:24,1:20:45,1:37:34,1:59:29,2:54:47,8:04:34
901,,14.95,25.45,41.12,58.13,1:04.27,49.90,1:45.54,3:59.82,1:37.05,2:15.56,2:56.42,4:40.69,5:01.90,6:25.08,7:12.53,10:04.29,11:24.75,10:49.99,17:24.01,36:45.90,37:05,56:36,1:00:56,1:16:27,1:20:47,1:37:37,1:59:34,2:54:54,8:04:52
900,12.47,14.96,25.46,41.14,58.16,1:04.31,49.93,1:45.60,3:59.96,1:37.10,2:15.62,2:56.50,4:40.83,5:02.05,6:25.28,7:12.78,10:04.62,11:25.21,10:50.35,17:24.60,36:47.18,37:07,56:38,1:00:58,1:16:29,1:20:50,1:37:41,1:59:38,2:55:01,8:05:10
899,12.48,14.97,25.47,41.16,58.19,1:04.34,49.95,1:45.66,4:00.09,1:37.15,2:15.68,2:56.59,4:40.98,5:02.20,6:25.48,7:13.03,10:04.95,11:25.67,10:50.71,17:25.19,36:48.45,37:08,56:40,1:01:00,1:16:32,1:20:53,1:37:44,1:59:43,2:55:08,8:05:28
898,,,25.48,41.18,58.22,1:04.38,49.98,1:45.71,4:00.22,1:37.20,2:15.75,2:56.67,4:41.12,5:02.36,6:25.68,7:13.28,10:05.28,11:26.13,10:51.07,17:25.77,36:49.73,37:09,56:42,1:01:02,1:16:34,1:20:56,1:37:48,1:59:47,2:55:14,8:05:45
897,12.49,14.98,25.49,41.20,58.25,1:04.41,50.01,1:45.77,4:00.36,1:37.25,2:15.81,2:56.76,4:41.27,5:02.51,6:25.89,7:13.53,10:05.61,11:26.58,10:51.43,17:26.36,36:51.00,37:10,56:44,1:01:04,1:16:37,1:20:59,1:37:51,1:59:51,2:55:21,8:06:03
896,,14.99,25.5,41.22,58.28,1:04.45,50.03,1:45.83,4:00.49,1:37.30,2:15.88,2:56.84,4:41.41,5:02.67,6:26.09,7:13.78,10:05.95,11:27.04,10:51.79,17:26.95,36:52.28,37:12,56:46,1:01:06,1:16:40,1:21:01,1:37:55,1:59:56,2:55:28,8:06:21
895,12.5,15.0,25.52,41.24,58.31,1:04.49,50.06,1:45.89,4:00.62,1:37.34,2:15.94,2:56.93,4:41.56,5:02.82,6:26.29,7:14.03,10:06.28,11:27.50,10:52.15,17:27.53,36:53.56,37:13,56:48,1:01:08,1:16:42,1:21:04,1:37:58,2:00:00,2:55:35,8:06:39
894,,15.01,25.53,41.26,58.34,1:04.52,50.09,1:45.95,4:00.76,1:37.39,2:16.00,2:57.01,4:41.70,5:02.98,6:26.50,7:14.27,10:06.61,11:27.96,10:52.51,17:28.12,36:54.83,37:14,56:50,1:01:10,1:16:45,1:21:07,1:38:02,2:00:05,2:55:42,8:06:57
893,12.51,15.02,25.54,41.28,58.36,1:04.56,50.11,1:46.01,4:00.89,1:37.44,2:16.07,2:57.10,4:41.84,5:03.13,6:26.70,7:14.52,10:06.94,11:28.42,10:52.87,17:28.71,36:56.11,37:15,56:52,1:01:13,1:16:48,1:21:10,1:38:05,2:00:09,2:55:49,8:07:15
892,,,25.55,41.30,58.39,1:04.60,50.14,1:46.07,4:01.03,1:37.49,2:16.13,2:57.19,4:41.99,5:03.29,6:26.90,7:14.77,10:07.27,11:28.88,10:53.23,17:29.30,36:57.39,37:17,56:54,1:01:15,1:16:50,1:21:13,1:38:09,2:00:13,2:55:55,8:07:33
891,12.52,15.03,25.56,41.32,58.42,1:04.63,50.17,1:46.13,4:01.16,1:37.54,2:16.19,2:57.27,4:42.13,5:03.44,6:27.11,7:15.02,10:07.61,11:29.34,10:53.59,17:29.89,36:58.67,37:18,56:56,1:01:17,1:16:53,1:21:15,1:38:12,2:00:18,2:56:02,8:07:51
890,,15.04,25.57,41.34,58.45,1:04.67,50.19,1:46.19,4:01.29,1:37.59,2:16.26,2:57.36,4:42.28,5:03.60,6:27.31,7:15.27,10:07.94,11:29.80,10:53.95,17:30.48,36:59.95,37:19,56:58,1:01:19,1:16:56,1:21:18,1:38:16,2:00:22,2:56:09,8:08:09
889,12.53,15.05,25.58,41.36,58.48,1:04.71,50.22,1:46.25,4:01.43,1:37.63,2:16.32,2:57.44,4:42.42,5:03.75,6:27.51,7:15.52,10:08.27,11:30.26,10:54.31,17:31.07,37:01.23,37:20,57:00,1:01:21,1:16:58,1:21:21,1:38:19,2:00:27,2:56:16,8:08:27
888,,15.06,25.59,41.38,58.51,1:04.74,50.25,1:46.31,4:01.56,1:37.68,2:16.39,2:57.53,4:42.57,5:03.91,6:27.72,7:15.77,10:08.60,11:30.73,10:54.67,17:31.66,37:02.51,37:22,57:02,1:01:23,1:17:01,1:21:24,1:38:23,2:00:31,2:56:23,8:08:44
887,12.54,15.07,25.6,41.40,58.54,1:04.78,50.27,1:46.37,4:01.70,1:37.73,2:16.45,2:57.61,4:42.71,5:04.07,6:27.92,7:16.02,10:08.94,11:31.19,10:55.03,17:32.25,37:03.80,37:23,57:03,1:01:25,1:17:04,1:21:27,1:38:26,2:00:36,2:56:30,8:09:02
886,,,25.62,41.42,58.57,1:04.82,50.30,1:46.43,4:01.83,1:37.78,2:16.51,2:57.70,4:42.86,5:04.22,6:28.13,7:16.27,10:09.27,11:31.65,10:55.39,17:32.84,37:05.08,37:24,57:05,1:01:27,1:17:06,1:21:30,1:38:30,2:00:40,2:56:37,8:09:20
885,12.55,15.08,25.63,41.44,58.60,1:04.85,50.33,1:46.49,4:01.97,1:37.83,2:16.58,2:57.79,4:43.00,5:04.38,6:28.33,7:16.52,10:09.60,11:32.11,10:55.75,17:33.43,37:06.37,37:26,57:07,1:01:29,1:17:09,1:21:32,1:38:33,2:00:45,2:56:44,8:09:38
884,12.56,15.09,25.64,41.46,58.63,1:04.89,50.35,1:46.55,4:02.10,1:37.88,2:16.64,2:57.87,4:43.15,5:04.53,6:28.54,7:16.77,10:09.94,11:32.57,10:56.12,17:34.02,37:07.65,37:27,57:09,1:01:32,1:17:12,1:21:35,1:38:37,2:00:49,2:56:51,8:09:56
883,,15.1,25.65,41.48,58.65,1:04.93,50.38,1:46.61,4:02.23,1:37.93,2:16.71,2:57.96,4:43.29,5:04.69,6:28.74,7:17.03,10:10.27,11:33.04,10:56.48,17:34.61,37:08.94,37:28,57:11,1:01:34,1:17:14,1:21:38,1:38:40,2:00:53,2:56:57,8:10:14
882,12.57,15.11,25.66,41.50,58.68,1:04.97,50.41,1:46.67,4:02.37,1:37.98,2:16.77,2:58.04,4:43.44,5:04.84,6:28.94,7:17.28,10:10.60,11:33.50,10:56.84,17:35.21,37:10.22,37:29,57:13,1:01:36,1:17:17,1:21:41,1:38:44,2:00:58,2:57:04,8:10:32
881,,15.12,25.67,41.52,58.71,1:05.00,50.44,1:46.73,4:02.50,1:38.02,2:16.83,2:58.13,4:43.58,5:05.00,6:29.15,7:17.53,10:10.94,11:33.96,10:57.20,17:35.80,37:11.51,37:31,57:15,1:01:38,1:17:20,1:21:44,1:38:47,2:01:02,2:57:11,8:10:50
880,12.58,15.13,25.68,41.54,58.74,1:05.04,50.46,1:46.78,4:02.64,1:38.07,2:16.90,2:58.22,4:43.73,5:05.16,6:29.35,7:17.78,10:11.27,11:34.42,10:57.57,17:36.39,37:12.80,37:32,57:17,1:01:40,1:17:22,1:21:47,1:38:51,2:01:07,2:57:18,8:11:08
879,,,25.69,41.56,58.77,1:05.08,50.49,1:46.84,4:02.77,1:38.12,2:16.96,2:58.30,4:43.88,5:05.31,6:29.56,7:18.03,10:11.61,11:34.89,10:57.93,17:36.98,37:14.09,37:33,57:19,1:01:42,1:17:25,1:21:49,1:38:54,2:01:11,2:57:25,8:11:26
878,12.59,15.14,25.71,41.58,58.80,1:05.11,50.52,1:46.90,4:02.91,1:38.17,2:17.03,2:58.39,4:44.02,5:05.47,6:29.76,7:18.28,10:11.94,11:35.35,10:58.29,17:37.58,37:15.37,37:34,57:21,1:01:44,1:17:28,1:21:52,1:38:58,2:01:16,2:57:32,8:11:44
877,,15.15,25.72,41.60,58.83,1:05.15,50.54,1:46.96,4:03.04,1:38.22,2:17.09,2:58.48,4:44.17,5:05.62,6:29.97,7:18.53,10:12.28,11:35.82,10:58.66,17:38.17,37:16.66,37:36,57:23,1:01:46,1:17:30,1:21:55,1:39:01,2:01:20,2:57:39,8:12:02
876,12.6,15.16,25.73,41.62,58.86,1:05.19,50.57,1:47.02,4:03.18,1:38.27,2:17.16,2:58.56,4:44.31,5:05.78,6:30.17,7:18.78,10:12.61,11:36.28,10:59.02,17:38.77,37:17.96,37:37,57:25,1:01:49,1:17:33,1:21:58,1:39:05,2:01:25,2:57:46,8:12:21
875,,15.17,25.74,41.64,58.89,1:05.22,50.60,1:47.08,4:03.31,1:38.32,2:17.22,2:58.65,4:44.46,5:05.94,6:30.38,7:19.04,10:12.95,11:36.74,10:59.38,17:39.36,37:19.25,37:38,57:27,1:01:51,1:17:36,1:22:01,1:39:09,2:01:29,2:57:53,8:12:39
